KSM Address,QTZ Address,QTZ Total Amount,Transferrable Amount,TGE Block,Lock blocks,Vesting Blocks,Amount per block,Transfer tx hash,Vesting tx hash
GPdeBWXZXtoPSbRwDGLGHT3NEWT8gmyHWBiGSJNFgtRsWZw,yGGYpbdVFou5cw2BdA3s4jGTJa2vTwz39tYhPcKgVtVxHHaWw,2876,1,10457457,432000,2592000,1109182098765432,0xfefa40f78ae1628164924f8f9405b460e6b3fbb8e6ab1b6a3a8067c82e8147d6,0x054f014878506933fd54c1080547b75207114dc2b46d8286685564ac1771c1e1
HhumMxF6fm4bFgmfYZcoNX41yQYt5y3JDDeXCbuP9mFCvDm,yGHs6iovyM2wt8qGxtPAMGMXKDmpZhPEDuFjKs5z31xq6ccrj,23011,1,10457457,432000,2592000,8877314814814814,0x5788191a3b2f3da90e251726ecde74ae2969b4a633cb965eebceadb39689740e,0xdc4cc89c9317d0abdaca3fb4fc637728ab96b1a41eace37119b3f3ec2bb9f1da
J3sTvUvkkoCbpUonxCzcS2Xx1p7oJgwv1bwYkqdngLCaSA7,yGJD4RNTf17z29Q511noj5R2o9pE8cbx8X47cteDmRVQ3z6ko,11505,1,10457457,432000,2592000,4438271604938271,0x10c036af6d58746471f2b328b8733ed48158462be3ac7a28873b148c92c0ff75,0x208e865bd86f059bf16165829ad265635d7323a66228f2b125ccc56f4b569fd7
HhMmYhgjb6dZS3gvnXucX9HMsYxmvMrsQvPvo8vjRoaWUcJ,yGHrYizgQyxHT71dt9d8e5W9YZfxybDd3UTS5GgX4NEsRvGxC,43147,1,10457457,432000,2592000,16645833333333333,0xa6a0ca937ff678bb60467f2dfb21c42564ffa7a40d42bac34eb12e93349436ac,0x9749727707765d3eec85838fb41128d42dcd0f02c42f032469ed80c56b5a2c2e
HpbqQMwUcxG3fmYVxe2m5MCxqqKcBXgQJtg1Gf9ffmQxtxo,yGHynnrLfiz95bFMjioEmE4MUAeFLRUns1MQMMA3HJUqGNVii,57530,1,10457457,432000,2592000,22194830246913580,0x46cd626e800a4a37a350827c7c877f4d572daacc1b54405caaaa9294e5e815c9,0xcb0d452c255bd0f52375c476a6ef429cdf3e47c0d76154f0e73fce233ef37d87
DiKM8jvjtxiGCnFRmn3rS4i1H8KEoeqoeSiNNJF15W86jVx,yGDsWJaiezG9XonNSecNnKR4yD5YL46v2QgxPiFgNdtZyWZH4,28764,1,10457457,432000,2592000,11096836419753086,0xceaa6bab259b2d82361760a0c3e4a0ee31474dd4ece2cfe24d62a39d8aba2221,0x499b607de0fc17218a74a7afd6dbb8b97d9b0b6933fa13355d4767fa625226f5
F7akB8mmEFoMS7u6xceyyPrx6v5TdxGQvoKqBQLbTjj1WLa,yGFGmhd7W1bScu1i6KoDPSxQ89uL6GwDT1yK1B4nUEGoaRKJG,5344,1,10457457,432000,2592000,2061342592592592,0x53e3ed1fc18f17c78bf7d86abb61e41d6596294ca1e47cde6bd56af9d266f881,0x3a31fa5e2229c7615babd686e6ea92f21aca9b557edfdd952a729d4de084982a
GL6QeHTsvUJNNxM3cmACdDrusPA4HRbt1Nw3JXS3aXubcYV,yGGVHN6GC8Hf7uxYYGTMtfcE87foAsagnV3tcPBuZgPbm1JQV,2876,1,10457457,432000,2592000,1109182098765432,0x3e7d422bed39743221e064241dc2a247ae108eb33dd41b7ad8597d6a54a51958,0x566206181b39bd6cf8f6c6b85da071ab0d3a67ed984e9e521432b0b4f3fa28ad
CiXvM7s2XAj1EEunyNu5m9YAcziL5AFW44mQpy99CWLAf4z,yGCsiso6bGtMYYoq71oydYk9oNRQj9NRS76aSkiMGn1aBaX1v,47164,1,10457457,432000,2592000,18195601851851851,0x016e452c6c32d05aa5817954590c91b118874e061b8a07b462ee581923e55c96,0xa74c2c2b4f9fd5c9c9567130fdae8e7e271127852d81d4d6b70f422b5b7d63a1
GhYSyPxk58s87866YoWTdsKJseCxvEGb9eYqHE25V2idRdd,yGGrjQRNgzSKgfgiHKPQEvcsaWg4DnDVTCCAEBAc9iJ6a3CDZ,6327,1,10457457,432000,2592000,2440586419753086,0x83c4e20461066e2cfd78e4259c02b53ca3e65bdc17b70ebedc279536fb6de7c8,0xd1794ef81b1d5e43a00e3f883ef93cc3c8fe5e8431654661ae0af32d1b55419d
CiujVvcXKPb9QSBFRNFVFp9oJEsLru7WZRWn8ZqydX6HatX,yGCt6gwuLmgaQgz2NUFxyxEpR16etAAAJ7bwC81wycSawhGDZ,28764,1,10457457,432000,2592000,11096836419753086,0xdbb82d5a0c80d8a2be51740069ee37078621cfc24fc5d5c26f17a89bc6b573ca,0xe5daf6f1024d33936a182de038997b61f4548c33281ba40b27497e7a01bccc78
HU8Y9uDyDYmMcWxHZdL1hkqoQcKu1nNrAq5ji8VyD5svYTJ,yGHdKVbsxDajauC79WQE4Ugm71D2LiK3ZTDLm5bWdc29jLPix,57530,1,10457457,432000,2592000,22194830246913580,0xe9fa3947a2ca82d60dd56f298a572f2a72703633c9b6601a11fea09df82b8443,0xa2c3526de5851e2ecd2b16a08be33b8f69f6ee4cd78de64273d951a52d33458d
GP9JRxhzGaBZyaEQw94JX3t2KqMVFdK4DrDQ5N8JUqPLyeN,yGGYLFswSEdm17ZARdmjnmW49E8FNJYtVfGMtjxkFwHuEkwEG,57530,1,10457457,432000,2592000,22194830246913580,0x6656ff959bcb2f7aa7a29fce79b7a2a52ace0d519dd9a4a4f9d5f3d89ca42124,0x7428469a590260850f5525b3285e8f8888a18e648c0dbbc03de5dbf610eb0306
HAE8mQV3zbqZHyFqqV7DpavsBmYKdatoAJUZpDoj5w5sVeh,yGHKR6DPDJMnf6sZT4g5qgobC4zBZ8vr5QCp9uhbwMtzwHN4B,58767,1,10457457,432000,2592000,22672067901234567,0x2837b05267227e9c4b6e5f38808f619a67f2dd75701b7b4478bf9334ebec2be4,0xb62898004f86ea111d4ddf3e35c31e6d80fdf5e1b73313d276211a19bdcf91fb
Eo269EhbkYWTkgFRQTWoSs7S8Uq6yBf3SnGAhHB4taJHkgh,yGExD3bDRr7jL1LGSeF4FGRsNdvtqvGSqeVHwWafJhhe9ht6b,5817,1,10457457,432000,2592000,2243827160493827,0x35bcf48dab48162ec292ece56a646d20104d2a59a4476630e79cfee1e3eef439,0xc13e3dfda65ce62679ab531633fcdcf311f9aec7aa9e7eb205f0184ae465dad9
FSQoCdfiEpjWb4GTmyd1dZDS4yP1F3afE1Cj34KXh7xqjX7,yGFbbkecPxc1Z4AeTgcaMUcZUdsPPpYJmGGWt4vSTAWBpFo4d,6916,1,10457457,432000,2592000,2667824074074074,0x3104bada516dfa3d28d75691e4ab73f7bb2616a07065a2567fbab20493671205,0x4c2db7e498d802ea0e46b47322979214b6f7a1fb722df6a0f22653683559036d
GqfEmquK1pgLPE6SoV8ak2sUsBKwqKtEGkcmzYK8JNJ24WX,yGGzrCDpdZP1VsxpHfe5s3j38gfbLm8b4qKGJ7svSm7S9SEFH,2843,1,10457457,432000,2592000,1096450617283950,0x26b7cf71a40015b6e22acf4c4af63bcb3c60cabd7bc03a226c581d30dc9bee15,0x6cc224733d50141c9c6d0efd7bae505e4aec2e3af125f19486718e0db0fa10ab
DB9g3GanNoRC6r3Mn34q59hFR6PpHoj5Tjc8oQgCkPXTAPW,yGDLLdVFK2jzEjgSEacdoJ49xTDWQdb4ugWFHUgnoqZTNsAxH,5687,1,10457457,432000,2592000,2193672839506172,0x45e746073d97cc8b780e7b399dcb6e0d95a152afcdfc91325422cdca6b37b48a,0x261b5a93669d460e1d04a57fd93366a351d941865d06be121b3119721575f008
GwCvNhPgbvRnE4XXWSMV1swhGonySodyioXo4SuMnzwH8M5,yGH6Pspg7vy7FKoeikM35wztCu5Donk4pamKD8wq2zc4nhH29,2843,1,10457457,432000,2592000,1096450617283950,0x6ff13d60d8c82f2213aab63fe2710d1903fee552366f37f1db32e5872bbf2adb,0xaa6825d9de708e750eddcbecda250c7111bc990cb9fe23499752ff4712250230
GEjzgmeMDBtJUwEsnAhoyLDopCNtyYzpb7XCskG4F6PmHvw,yGGPvx8kNbaNhr4XS6cmSGxLV1ccPiGpBRddCYm8Ph4AFBBSM,5687,1,10457457,432000,2592000,2193672839506172,0xb93f428a28ae045bcc4d01a8a7b01fa735999b19e02136ce8df0eeb8e86a49d5,0x3c1014322325df592c45a71f6a7e0872a8acff4448d666c95944230028d90ffa
EMe1h9aSmgZznBMSjMBcr2D2nn4btm531PLbqWoUwDg8Z8e,yGEWpy98Jh8sPYMmYfZwv5q2UEbC5RC2Fe3u1witw7kHXYbPQ,2843,1,10457457,432000,2592000,1096450617283950,0x19301140bc7a654de13be3818df83aba6b6b18758366e6dd453c94b499c01666,0x0a11cf1dc30a4c8849ed26d1a1ad4a968a3c5223cf6985c648426c4d0935db25
FqnHJTscKqZPYSnxBCCNHWeaoRTDDjURqYZzi2LHB6WZ3kE,yGFzyEkSbrh2Nw82zB1nvqGWunbqU2Wzf2t4FLbQTuzAMxxo1,5687,1,10457457,432000,2592000,2193672839506172,0xc189f3ec643dfbb6316caa918668d747d9c6a8f0900830ce88aa475e7dfc8e3a,0x0821eb320af3c9e00f6eda0137a370b27eee4af72b855ec1f671e6e82f21a93d
FaP4ZT6QeqQPHWPV2CCkFbTRaddwDFGYSsVxTctF27jL87q,yGFja21Rpf22Dvs6ahrnwDEbidP3ekWWT9VPBJM11sqBajktg,5687,1,10457457,432000,2592000,2193672839506172,0x4e7ab233e94b55caa5c37502f59f9734c1d6e8aa4a101b0dd5e4f01583babf67,0x7cb5c70d7362c7bcfab9aa0cba2aac2d0f0e2f0b718ef78ca5e75b2a66932fa7
G266TQh1dtBSMsJi1BESfAaXrHtKiZrvRpRRLgfK1BpNS5e,yGGBH3uPRG14zywTVvqmxueAqjehu91q3XUL6mE4nwpFfnDgr,2843,1,10457457,432000,2592000,1096450617283950,0x68534fe62a83427bec9ae7cb27cd5c7371b03b29801ebca9b0a8d13e9e41615b,0x39f77195276e8f01b5dfba0064ee21c1f06ed701cc93faf3006df47f2c3eb2a1
JHXuhwkNKQT4Zv6sfUCY22DhCcr9GPcVFdJH1fKPun8HpAL,yGJSis9vUcgbGc9WJ6W4w112Uu12rxZeo6J8ycu3T2iqyhmXV,11376,1,10457457,432000,2592000,4388503086419753,0x0cdf98f715ec29ed6d48e1a0543c3933faa2938abf5f83f52829c13e40389af3,0x1d63033036607cbf7a3c17436e3a23aca0530cc47dd705e2e21847179e6edac7
HvCQg466kPoCmw1y8e1AjckZv3JMA5y8U4DCvy9eKNsA3uc,yGJ5PN82pM7ackMXDByEjdid1miTKATM9jWZtYpMHH8SiZrTS,2274,1,10457457,432000,2592000,876929012345679,0x1748c18177143b70cdf96ea97080d9bbb25ee4947ade159d7f3cdc98431cf0f8,0xc5e6ece8d70bae2961fc0bc1aa400e3cf232520f8ce7340019ed375bc01d13dc
JJ3WZRiW4a2H4778z7FM2HM3zopDL64zi1yh88qFgkzwiun,yGJTEU1QSkRkqpdhJMphyp1HcFoDq2dMFbkXf31WxtVprMdNF,2843,1,10457457,432000,2592000,1096450617283950,0x4eb364fce30499ea4a28b53f59c9bbed09c665256c1eb487640bbb0feb26f4b5,0xe8b359ed5914a23f2e5fba78ce8202dd894ff48a2db1d2f6f9bd02aa200895f5
GymoKr6qmUhUAEnHonmJ78dGw51morbEyVavE81rhcvkdhQ,yGH8xkmpq68fX1jpyWePVm68tUjV2b77mr21GG7W9VWgnAXWP,2843,1,10457457,432000,2592000,1096450617283950,0x01a309739d7e36a7201beee3660f2273325cc2df19d9a02baf5bdbea4a0e943e,0x137dd195d20763b456531afa43611ac6eb96cce629be206a39a935ab0c40fdee
CaqiHADFrZGxKmCGrrEWnG7L3UngWx9Xw9AEWxW6X32qdoH,yGCk2fj8wWDk6VuMPVhSxymGNXqtoVpDL8yeqaQLdjL6tFLbj,2843,1,10457457,432000,2592000,1096450617283950,0xd8ad6b0478c758fa8fa5d0c0ff3945b784507e2af84406a278372507b77a9aed,0x5c4e9879e7f8ff93cadb3e5847663138ab515db25d09ef191b3da9b0fdd4a36b
GcaFBYxsWwC8D2jkqhzJJ916JrhUupphvw9tEPfXrmYXVJH,yGGmmCdXh7t81fncvygJimH9GJ7GiJD61JySqE7moAfqPwZcp,4265,1,10457457,432000,2592000,1645061728395061,0x836cbfc29a7372b14a6c9a66fceb74c18c921849ceb6f482ff38a8597f082919,0x2e11b2441a5b51eb37503c4e656f61ab577070e7653c8b0b8d4d07e125e610ed
E8V5iJ61G7MEjQ96WdJ6dUxYiTKdg1w6bPz9sBA4ixaBBMR,yGEHg3AGpFdJAnJzLKME2ZcVDkWsLSyH7hdufVkZHhY2Rb7nH,2843,1,10457457,432000,2592000,1096450617283950,0xc64b1202de457e7af9fc6ef0c6335dffaac0a17066ea501a9a9dca5359eb13cc,0xb1301216b084eac3612fe55348656f86dab637dbccbcbbf373df93155e9cbbe7
DMuu2CD6LRK4ixN2bHFJLbU667SUgiUYKuw3HCfKoPGTTyZ,yGDX6rUAwLhc8cJYZFRsymKbjHtXTHyyf9NRcPAanxcT7sMfv,5656,1,10457457,432000,2592000,2181712962962962,0x572a435ecb036dd0ef8675d4413fe0a2c9da23732c700efff801a701c25402c1,0x2ced7df786315f1d6a2e58d732671810fb8739cf5617f39d064dfeb6246617b0
HxdJnqZMxxkA5rnCtLXUGCjsWZSRXv165VZWKkc2aDcy3bc,yGJ7pGEpHcL9ZhfSyRiwFwFD15JyTEqBBh81ErD8jfPHUNxkw,28281,1,10457457,432000,2592000,10910493827160493,0xf3cb97c4da6bdcbd8d935d73ae3284b9fc19f12fddd02f197234d441cbeef6fe,0xb2f338023526315d19c1de10321e14e3c1a466a2070598ce5e0851586433b04d
D3M5xsuVSELwKWH4umWey6dxtmT87HffcaPzxmf6zEhAxH8,yGDCY3QrdjoRAUu6UHkNF7x6uAhBTwQYrGf65Lr9njoJYasFd,11312,1,10457457,432000,2592000,4363811728395061,0x65cdc566f1f95b0b4e60b7e95b36e55612d24b6d6cce8a72945e891a81b097f4,0x24a39d174c76ed5ffafcb1907bdcb5cf099aa74c47d27997d3e3869770eb3f69
J6Hwe7x8XRSdBgCD4ZRPLG9vEWQyVANfqDXQQnKL5Ac4ynZ,yGJFUu66gNtcGAmGPRuA9rKGR82vRnnRZGsjCkJASxtETV6jo,56561,1,10457457,432000,2592000,21820987654320987,0xad89c77fbfad2e0a1551eaacfb46a4495b298dcca41f0b1aaf2e2f5fc1098537,0x7ee5434ec8c767cb86aefe3d816d6e1bd085bd0454658e5effa143cb1d988ade
Dg6anwFxZ4bDFjR24KUg5GTWUG8mnbRs2viTaQwo9FA7wQ1,yGDqHYEuzCvFQkqKcEtvD94GiiGg9b5rcU5SPoTo5RxK1XwaG,5656,1,10457457,432000,2592000,2181712962962962,0x2e226d3751fa87989fa0a747e3cb4623ade2f79bdfc09658955c2b60172bd452,0x4b07a56f2ff2f2eb5a9bd71d85b8b02547e30caef432ba7058792261c89ea94e
EQU147peCZ6APFgdJsNkgGr4A5wvS18HMWFPNH93h58VTYV,yGEZexW6YtZjuhxqsr9U7DfH7FxVxjjGJtQ1vjFfGgW8yuae5,5656,1,10457457,432000,2592000,2181712962962962,0x738b2dfa610aa388dd747271eda322ce9e5a41b1fbc4257ead751c9cae4f41b3,0x51a90eaad25c8a1b468c947b8e8f9051a8f6821eb64b82b25309050eab425cf0
EMeT3nzLKE2gwbn9hDv3qQzvAerZkJ4hpZ92KXRAgbQcS2Y,yGEWqQVmiagQrEXByNXpeWpRG7y4sP3ZFJs4pNCuYoVfG2W1M,8484,1,10457457,432000,2592000,3272762345679012,0xc9cded53c4b56a2251430ead213db9ed3ae301a2b68d6c6dc7e4356a4dfc0d3d,0x8813b01b2b0c85af3a797780d16557778a397602fb5e406c67650e51aaa0d3c7
DfcFYsEuFaeB6LKX6eetJmNfHcsoEpDoewELJvZZvjD4nNV,yGDpoCzqy9cmTifvWjwFPMHmds62tcY5QQhSugCJhCjo4UbNA,8484,1,10457457,432000,2592000,3272762345679012,0xd70828bac02c0190f223cda4640b62bdff594ee0be11fbe691fca44614575901,0xd44b00a9fa28b57b566bdaab4eea25727b9f9b717132f32ffd65c42b4786985e
DSwTx5TueWs7hB6xGP8AfSr9nTLFe6gTUSgf4SS2UQWW3v5,yGDc8RQ4CA1hgfGmJB6yrdeT7MasM4wMs4WxMzwpZfHUMukeQ,5656,1,10457457,432000,2592000,2181712962962962,0xd15221c7f7be73cba706e0fc1b60c715e754d5c0209e099b9abd1446ada62334,0x2d45b3432a50d085ef6fdc636944e8de2f671f7d62d1da026454518c38b92afe
JGqZH2jrsz6tn68KSNnTHekPdREetA5rStzJ1kHNdhNMg1G,yGJS2Wj1U7FAvSMgKYGyWvGf1bRqFUBRGTVQfdu8R1SmDmHk9,8484,1,10457457,432000,2592000,3272762345679012,0xa7581b8e62306d39808de43e330fd81b5eeb8fdec0c89dc49e53734ae46a83df,0xdc37748d370d5ac19472a2d725648104b2ba95552354c1c7dc6ca5024a026120
F7T5oFMUV1fZmZDuSqVEErcjVVAdEnH8x4WzCXBT5nFnuei,yGFGe3FE5irCV7M9R8HSDhDrswHuBSY3TjzaCL5uK5tr7CX8Y,16968,1,10457457,432000,2592000,6545910493827160,0x1576018a58c3f2ec839ac22bfe5b9895b5331261c954471df994eb491c3b9e7f,0x5707819bbe04776f1771e2ed90b9401fea398b0d0f382502dd02bd721974dd39
FhbonJVdGpMmrzaV4i6Y83EGEw8BUosYQksncKGzTzfYFiR,yGFrnmEHDse1BKSamhuJq173VU3M8zn549TGZ8VhQdH4WxMkp,5656,1,10457457,432000,2592000,2181712962962962,0xfc1b91a8d79e464ced2ddada815044ab208602ec1fa5d6d6871dc7ae2afda742,0x49f87c8b87627526e569efaa0a160b7e4db58a000f4d6624b40f1682c2529c38
DVAqUvzTRBCfhnfz83LqqupNQGRWYa4nZsXhptUN94tYWcZ,yGDeMnvuihnN2DHNsCxe5Jpv5aCgSKqqFPcPD3iGbzx8jxZ5B,5656,1,10457457,432000,2592000,2181712962962962,0x669213e29446e0b5aa4ec5165721661810868bf997065047ea5dee1e9bd88e20,0x11de34dc4c99544c5ec64e00cceb64e13ea340dd677bae6570f21145ab3a344c
DwEabfjBjYWsmg5iRnmB4yZPFqQs6jeUaeqtRCuSHv9EnEH,yGE6RY3eTS6jLRMGGwGPVe3ypb4FRgPzq5dAXEJb356yzeZ9q,22624,1,10457457,432000,2592000,8728009259259259,0xf4e5cf9c2026b809ad4b4ff9694dac5548853cd4a5ff542ea605ac4f6c456b0d,0x95340fd85fbe844abed5164f1d53c388c4271e64ebab4f1d79e94bea1796772b
J1TvZQbrBZ54rNjF47DLbtvVt6XArb1ZJ7eyMu4yujXtGqb,yGJAet1PL6YjtcRxvTthwoauBhgWXz9rCALdLKFHCcioPJPCD,47269,1,10457457,432000,2592000,18236111111111111,0x461cf4d419b0ef32dc1a95bafa91a8d328c993f09b95fdfbb0bd5fe1704766af,0xdf94010d1bb00242eb6e946e942911d9e121a8743501a1136e04e1f1162567c0
